"name","alt.name","venue"
"","AJAX EAST BAY 04B FORCE","FWRL CAN CRL U14"
"","Alaska Rush 04B (AK) (SC)","Far West Regionals U13"
"","ALMADEN FC MERCURY 04B GREEN","FWRL CAN Premier/At Large U14"
"","ALMADEN FC MERCURY 04B GREEN","FWRL CAN At Large U14"
"","AYSC Arsenal 04B (AK)","Region IV Pres Cup U13"
"","Barcelona AZ (AZ)","Region IV Pres Cup U13"
"","Barcelona NV 04 Academy (NV)","Region IV Pres Cup U13"
"","Boca Orange County - B2004","FWRL CAS B04"
"","BROOMFIELD BLAST SC 04 BOYS PRESTIGE","FWRL Desert 2004 U14"
"","CALIFORNIA ODYSSEY SC COSC 04BR2 (CAMPOS)","FWRL CAN Premier/At Large U14"
"","CALIFORNIA ODYSSEY SC COSC 04BR2 (CAMPOS)","FWRL CAN At Large U14"
"","CNS 04B II","FWRL CAN Premier/At Large U14"
"","CNS 04B II","FWRL CAN At Large U14"
"","CO Storm FC 04B Select Seville (CO)","Region IV Pres Cup U13"
"","COLORADO RUSH NERO 04","FWRL Desert 2004 U14"
"","COLORADO UNITED 04B WHITE","FWRL Desert 2004 U14"
"","Colorado United 04B White (CO) (SC)","Far West Regionals U13"
"","CV San Jose Earthquakes 04B Gold (CA-N)","Region IV Pres Cup U13"
"","DIABLO FC 04B NPL","FWRL CAN CRL U14"
"","ECFC UNITED 04B","FWRL CAN CRL U14"
"","El Camino FC United 04 (CA-N) (SC)","Far West Regionals U13"
"","FBSL TUZOS ACADEMY 04","FWRL Desert 2004 U14"
"","FC Golden State - 2004","FWRL CAS B04"
"","FLATHEAD RAPIDS BLACK 2004B-SE","Pend Orielle Cup Boys U14"
"","GUADALAJARA SCORPIONS '04","FWRL Desert 2004 U14"
"","Guadalajara Scorpions (NM) (SWC)","Far West Regionals U13"
"","HILLSBORO 04B M??NCHEN","PCU Summer Classic Black"
"","La Roca AV (UT) (SC)","Far West Regionals U13"
"","LA ROCA AV PREMIER","FWRL Desert 2004 U14"
"","LAGSB 2004 Elite","FWRL CAS B04"
"","New Mexico Rush 04 (NM) (SC)","Far West Regionals U13"
"","NM RUSH 04","FWRL Desert 2004 U14"
"","Oceanside Breakers - B04 Blk","FWRL CAS B04"
"","PAC ̢?? SAN JOSE 2004 BOCA JRS","FWRL CAN At Large U14"
"","PAC ̢?? SAN JOSE 2004 BOCA JRS","FWRL CAN Premier/At Large U14"
"","Provo Athletic Club (UT)","Region IV Pres Cup U13"
"","RED STAR F.C. CENTRAL VALLEY LIBERTY F.C. 04","FWRL CAN CRL U14"
"","SAN MATEO SC 04 NECAXA","FWRL CAN CRL U14"
"","SC DEL SOL 04 BOYS","FWRL Desert 2004 U14"
"","SCOTTSDALE SOCCER 04B BLACKHAWKS JONES","FWRL Desert 2004 U14"
"","Scottsdale Soccer Blackhawks Zelin (AZ) (SC)","Far West Regionals U13"
"","SPARTA UNITED SPARTA 04 PREMIER JK","FWRL Desert 2004 U14"
"","Striker FC - MV (CA-S) (SC)","Far West Regionals U13"
"","Strikers FC - Mission Viejo B2004 Watts","FWRL CAS B04"
"","TFA - SD Blue (B04)","FWRL CAS B04"
"","TFA SFV 04 (CA-S)","Region IV Pres Cup U13"
"","TFA-SFV","FWRL CAS B04"
"","Tuzos Academy 04 (AZ) (FWD)","Far West Regionals U13"
"","USA STARS ACADEMY USA STARS 04B","FWRL CAN Premier/At Large U14"
"","USA STARS ACADEMY USA STARS 04B","FWRL CAN At Large U14"
"3 Rivers Black B04","3 RIVERS SOCCER 3RSC B04 RCL BLACK (WA)","Bigfoot Gold U14"
"3 Rivers Black B04","3RSC B04 RCL Black","RCL B04 Div 1"
"3 Rivers Black B04","THREE RIVERS SC 3RSC B04 BLACK (WA)","Nike Crossfire Challenge Super Group U14"
"3 Rivers Green B04","3RSC B04 RCL Green","RCL B04 Div 4"
"3 Rivers Green B04","3RSC B04 RCL Green","Mt Hood Challenge U14 Silver"
"3 Rivers White B04","Three Rivers Soccer Club 3RSC B04 PSPL White","PSPL Classic 1 - East U14"
"3 Rivers White B04","3RSC WHITE","Les Schwab NW Cup U14 Boys Challenge (Silver)"
"4-H FC Joga B04","4-H 04B FC Joga","PTT B04 Premier Green"
"4-H McMinnville United B04","4-H 04B McMinnville United","PTT B04 Premier White"
"4-H PSG B04","4-H 04B PSG","PTT B04 Premier Green"
"4-H PSG B04","4H PSG 04 BOYS","Clash At the Border Super"
"Academia de Futebol ADF B04","ADF 04B","PTT B04 Premier Green"
"Academia de Futebol ADF B04","ADF 04 Boys","Mt Hood Challenge U14 Premier"
"Academia Leon B04","Academia Leon FC 04B","OYS Founders Cup B04"
"Academia Leon B04","ACADEMIA LEON FC 2004 (OR)","Oswego Nike Cup Bronze U14"
"ASE Emerald B04","ASE B04 Emerald","PSPL Copa 1 - East U14"
"AYSO Cowboys B04","AYSO Boys Cowboys","Mt Hood Challenge U14 Bronze"
"BC Tigers Elite B04","BC TIGERS BCT TIGERS 04 (CND:BC)","SX Cup Boys U14 Metro - Tier 2 U14"
"BDMS Wave B04","BDMS WAVE (CND)","SX Cup Boys U14 Metro - Tier 2 U14"
"Bellevue United Select B04","BUFC B04 Harkenrider","NPSL DIVISION 3 (04) U14"
"Bend FC Timbers Red B04","BEND FC TIMBERS 04 BOYS (USA)","Bend Premier Cup Alvas Powell (U14 Boys) Division U14"
"Bend FC Timbers Red B04","Bend FC Timbers 04B Red","PTT B04 Premier White"
"Bend FC Timbers Red B04","BFCT 2004 Red","Beaverton Cup U14 Silver"
"Bend FC Timbers White B04","Bend FC Timbers 04B White","PTT B04 Division 2 White"
"Bend FC Timbers White B04","Bend FC Timbers 04B White","OYS PTT Presidents Cup B04"
"Bend FC Timbers White B04","Bend FC Timbers B04 White","Mt Hood Challenge U14 Silver"
"BIFC Blue B04","Bainbridge Island FC B04 Blue","NPSL DIVISION 1 (04) U14"
"BIFC Blue B04","Bainbridge Island FC Blue B04","Xtreme Cup BU14 Gold"
"BIFC Blue B04","Bainbridge Island FC B04 Blue","Crossfire Select U14 Gold"
"BIFC White B04","Bainbridge Island FC B04 White","NPSL DIVISION 3 (04) U14"
"BIFC White B04","Bainbridge Island FC White B04","Crossfire Select U14 Silver"
"Blackhills FC Black B04","39 Blackhills B04 Black","Baker Blast U14"
"Blackhills FC Black B04","BLACKHILLS FC B 04 BLACK A (WA)","Nike Crossfire Challenge Gold Group U14"
"Blackhills FC Black B04","BLACKHILLS FC B 04 BLACK A (WA)","REDAPT Cup Gold U14"
"Blackhills FC Black B04","Blackhills FC B04 Black A","RCL B04 Div 1"
"Blackhills FC Red B04","11 Blackhills B04 Red","Rimland Challenge COPA U14"
"Blackhills FC Red B04","Blackhills B04 Red","River Jam Copa U14"
"Blackhills FC Red B04","Blackhills FC B04 Red B","RCL B04 Div 4"
"Boise Nationals Timbers Blue B04","BOISE NATIONALS TIMBERS BNT 2004 BOYS BLUE","Idaho D3 Division 1 U14"
"Boise Nationals Timbers Blue B04","BOISE NATIONALS TIMBERS U13 2004 BLUE","NW Champions Cup BOYS 04"
"Boise Nationals Timbers Red B04","BNT 2004 BOYS RED","FC Nova Fall Showcase U14 Boys"
"Boise Nationals Timbers Red B04","BOISE NATIONALS TIMBERS BNT 2004 BOYS RED","Idaho D3 Division 2 U14"
"Boise Nationals Timbers Red B04","BOISE NATIONALS TIMBERS BNT 2004 BOYS RED (ID)","GEM State Challenge U14 Boys U14"
"Boise Nationals Timbers Red B04","BOISE NATIONALS TIMBERS U13 2004 RED (ID)","Bend Premier Cup Alvas Powell (U14 Boys) Division U14"
"Bozeman Blitzz Gold B04","Blitzz FC Gold (MT)","Region IV Pres Cup U13"
"Breakers Red B04","IEYSA B04 Breakers FC Bartich","PSPL Classic 1 - East U14"
"Breakers Red B04","IEYSA B04 BREAKERS FC BARTICH","Les Schwab NW Cup U14 Boys Premier (Gold)"
"Breakers Red B04","IEYSA B04 BREAKERS FC BARTICH (WA)","River City Cup U14 Boys (2004) U14"
"Breakers Red B04","B04 Breakers FC","Sounders FC Cup BU14 Silver"
"BSC Portland Black B04","BSC 04B Black","PTT B04 Division 1 White"
"BSC Portland Black B04","BSC OREGON 04 BOYS BLACK (OR)","Bend Premier Cup Zarek Valentin (U14 Boys) Division U14"
"BSC Portland Gold B04","BSC 04B Gold","PTT B04 Division 2 White"
"BSC Portland Gold B04","BSC OREGON BSC 04 GOLD (OR)","Oswego Nike Cup Silver U14"
"BVSC B03","BVSC 03 BOYS","Yellowstone Cup Boys U14 Silver"
"BYSL Blackhawks B03","BYSL FUSION BLACKHAWKS '03 BOYS","Yellowstone Cup Boys U14 Gold"
"BYSL Fusion B03","BYSL FUSION '03 BOYS","Yellowstone Cup Boys U14 Silver"
"Canyon Optimist Inferno B04","INFERNO","Idaho D3 Division 1 U14"
"Canyon Optimist Inferno B04","INFERNO (ID)","GEM State Challenge U14 Boys U14"
"Capital FC Timbers Red B04","Capital FC Timbers 04B Adelman","PTT B04 Division 1 Green"
"Capital FC Timbers Red B04","Capital FC Timbers 04B Adelman","OYS PTT Presidents Cup B04"
"Capital FC Timbers Red B04","CFC 04B Red Adelman","Mt Hood Challenge U14 Gold"
"Capital FC Timbers USSDA B04","CAPITAL FUTBOL US SOCCER DEVELOPMENT ACADEMY (OR)","Nike Crossfire Challenge DA U14"
"Cascade FC Green B04","Cascade FC B04 Green","PSPL Classic 3 - West U14"
"Cascade FC Green B04","Cascade FC B04 Green","Crossfire Select U14 Silver"
"CCB Royal Pumas B04","35 CCB Royal Pumas","Baker Blast U14"
"Central WA SA Navy B04","CW SOUNDERS NAVY 04","Les Schwab NW Cup U14 Boys Premier (Gold)"
"Central WA SA Navy B04","CWSA CW Sounders B04 Navy","PSPL WSPL U14"
"Central WA SA White B04","CW Sounders B04 White","Tyee Cup Gold U14"
"Central WA SA White B04","CWSA B04 White Jasso","PSPL Classic 1 - East U14"
"Coastal FC B04","COASTAL FC 04 (CND)","SX Cup Boys U14 Premier - Tier 1 U14"
"Coastal FC Gold B04","COASTAL F.C. COASTAL U14 GOLD (CND)","SX Cup Boys U14 Gold/U15 Silver - Tier 3/Tier 4 U14"
"Cook Inlet Velocity Blue B04","COOK INLET S.C. 04B (AK)","Nike Crossfire Challenge Super Group U14"
"Coquitlam Metro Ford -Unk B04","COQUITLAM METRO FORD SC CMF 2004 (CND:BC)","SX Cup Boys U14 Premier - Tier 1 U14"
"Coquitlam Metro Ford Cobras B04","COQUITLAM METRO FORD CMF COBRAS (CND:BC)","SX Cup Boys U14 Gold/U15 Silver - Tier 3/Tier 4 U14"
"Crossfire Oregon Green I B04","Crossfire Oregon 04B Green","PTT B04 Premier White"
"Crossfire Oregon Green I B04","CROSSFIRE OREGON GREEN I","Clash At the Border Gold"
"Crossfire Oregon Green I B04","Crossfire Oregon 04B Green 1","Mt Hood Challenge U14 Gold"
"Crossfire Oregon USSDA B04","CROSSFIRE OREGON 2004 DA (OR)","Nike Crossfire Challenge DA U14"
"Crossfire Premier A B04","Crossfire Premier B04 A","RCL B04 Div 1"
"Crossfire Premier A B04","Crossfire Premier B04 A Strom","Rainier Challenge Copa U14"
"Crossfire Premier A B04","CROSSFIRE PREMIER B04 A STROM (WA)","Nike Crossfire Challenge Super Group U14"
"Crossfire Premier A B04","CROSSFIRE PREMIER B04 A STROM (WA)","REDAPT Cup Gold U14"
"Crossfire Premier A B04","CROSSFIRE PREMIER B04 A STROM","NW Champions Cup BOYS 04"
"Crossfire Premier B B04","Crossfire Premier B04 B","RCL B04 Div 2"
"Crossfire Premier B B04","CROSSFIRE PREMIER B04 B","Snohomish United Invit Group A"
"Crossfire Premier B B04","CROSSFIRE PREMIER B04 B (WA)","Nike Crossfire Challenge Silver Group U14"
"Crossfire Premier B B04","CROSSFIRE PREMIER B04 B (WA)","REDAPT Cup Gold U14"
"Crossfire Premier B B04","CROSSFIRE PREMIER B04 B (WA)","Bigfoot Gold U14"
"Crossfire Premier B B04","Crossfire Premier B04B","Rainier Challenge Samba U14"
"Crossfire Premier B B05","CROSSFIRE B05A KREITER","Snohomish United Invit Group A"
"Crossfire Premier C B04","Crossfire Premier B04 C","RCL B04 Div 3"
"Crossfire Premier C B04","CROSSFIRE PREMIER B04 C (WA)","Nike Crossfire Challenge Silver Group U14"
"Crossfire Premier C B04","CROSSFIRE PREMIER B04 C (WA)","REDAPT Cup Silver U14"
"Crossfire Premier C B04","CROSSFIRE PREMIER B04 C (WA)","Bigfoot Silver U14"
"Crossfire Premier USSDA B04","CROSSFIRE PREMIER 04 ACADEMY (WA)","Nike Crossfire Challenge DA U14"
"Crossfire Select Barnes B04","Crossfire Select B04 Barnes","Eastside FC Cup BU14 Gold"
"Crossfire Select Barnes B04","Crossfire Select B04 Barnes","NPSL DIVISION 1 (04) U14"
"Crossfire Select Barnes B04","Crossfire Select Pombo B04","Cranberry Cup U14"
"Crossfire Select Barnes B04","Crossfire Select B04 Barnes","Crossfire Select U14 Gold"
"Crossfire Select Barton B04","Crossfire Select B04 Barton","NPSL DIVISION 2 (04) U14"
"Crossfire Select Barton B04","08 CFS B04-Silver-Barton","Rimland Challenge COPA U14"
"Crossfire Select Barton B04","CFS B04-Silver-Barton","Xtreme Cup BU14 Bronze"
"Crossfire Select Barton B04","Crossfire Select B04 Barton","Crossfire Select U14 Silver"
"Crossfire Select Pombo B04","Crossfire Select B04 Pombo","Seattle Cup BU14 Gold"
"Crossfire Select Pombo B04","Crossfire Select B04 Pombo","Xtreme Cup BU14 Gold"
"Crossfire Select Pombo B04","Crossfire Select B04 Pombo","NPSL DIVISION 1 (04) U14"
"Crossfire Select Pombo B04","Crossfire Select B04 Pombo","Crossfire Select U14 Gold"
"Crossfire Yakima A B04","Crossfire 04 Yakima (WA) (SC)","Far West Regionals U13"
"Crossfire Yakima A B04","Crossfire Yakima - B04 A","RCL B04 Div 1"
"Crossfire Yakima B B04","Crossfire Yakima - B04 B","RCL B04 Div 3"
"Crossfire Yakima B B04","Crossfire Yakima B04B","Eastside FC Cup BU14 Silver"
"CSC Storm Navy B04","Corvallis SC 04B","PTT B04 Division 1 White"
"CSC Storm Navy B04","Corvallis SC 04B","OYS PTT Presidents Cup B04"
"CSC Storm Navy B04","CSC 04B","Beaverton Cup U14 Silver"
"CUSC Red B04","CLACKAMAS UNITED","Summer Slam Silver"
"CUSC Red B04","CUSC 04B Red Ramos","PTT B04 Division 1 White"
"CUSC Red B04","CUSC 04B Red Ramos","OYS PTT Presidents Cup B04"
"CUSC Red B04","CLACKAMAS UNITED","Clash At the Border Silver/Bronze"
"CUSC Red B04","CUSC 04B Ramos","Mt Hood Challenge U14 Silver"
"David Douglas Ninjas B04","DAVID DOUGLAS NINJAS","Summer Slam Bronze"
"Davis Legacy Red B04","Legacy 04 Boys Red","Mt Hood Challenge U14 Premier"
"Davis Legacy White B04","DAVIS LEGACY 04 WHITE (CAN)","Oswego Nike Cup Gold U14"
"DCS United B04","DCS UNITED (CND:BC)","SX Cup Boys U14 Metro - Tier 2 U14"
"Dragons FC B04","Dragons FC B04","Starfire Spring Classic BU14"
"Dragons FC B04","Dragons FC B04","Xtreme Cup BU14 Silver"
"Dragons FC B04","Dragons FC B04","PSPL Classic 1 - West U14"
"Dragons FC B04","DRAGONS FC B04 (WA)","REDAPT Cup Silver U14"
"Eagleclaw FA Blue Hawks B04","EAGLECLAW FC M04/05 BLUE HAWKS (WA)","Bigfoot Silver B U14"
"Eagleclaw FA Blue Hawks B04","Eagleclaw Football Club M04/05 Blue Hawks","PSPL Copa 1 - West U14"
"Eastside FC Blue B04","Eastside FC B04 Blue C","RCL B04 Div 2"
"Eastside FC Blue B04","EASTSIDE FC B04 BLUE C","Clash At the Border Gold"
"Eastside FC Blue B04","EASTSIDE FC B04 BLUE C (WA)","Nike Crossfire Challenge Silver Group U14"
"Eastside FC Grey B04","Eastside FC B04 Grey","Eastside FC Cup BU14 Silver"
"Eastside FC Grey B04","Eastside FC B04 Grey D","RCL B04 Div 3"
"Eastside FC Grey B04","Eastside FC B04-Grey","RVS Classic BU13-14 Gold"
"Eastside FC Grey B04","Eastside B04 Grey","Crossfire Select U14 Silver"
"Eastside FC White B04","Eastside FC B04 White","Eastside FC Cup BU14 Gold"
"Eastside FC White B04","Eastside FC B04 White B","Skagit Firecracker Div. 2 U14"
"Eastside FC White B04","Eastside FC B04 White B","RCL B04 Div 2"
"Eastside FC White B04","Eastside FC B04 White B","Mt Hood Challenge U14 Gold"
"Eastside Memorial B04","EASTSIDE MEMORIAL FC EMFC UNITED 04 (CND)","SX Cup Boys U14 Premier - Tier 1 U14"
"Eastside Timbers Red B04","EASTSIDE TIMBERS 04 BOYS RED (OR)","Bend Premier Cup Zarek Valentin (U14 Boys) Division U14"
"Eastside Timbers Red B04","EST 04B Red","PTT B04 Division 1 Green"
"Eastside Timbers Red B04","EST 04B Red","OYS PTT Presidents Cup B04"
"Eastside Timbers Red B04","ET 04B Red","Beaverton Cup U14 Silver"
"Eclipse FC Aguilitos del America B04","Aguilas Seattle","Skagit Firecracker Div. 1 U14"
"Eclipse FC Aguilitos del America B04","Aguilas Seattle F.C. Aguilitas del America","PSPL Classic 1 - West U14"
"Eclipse FC Aguilitos del America B04","AGUILAS SEATTLE FC","Summer Slam Silver"
"Eclipse FC Aguilitos del America B04","Agulitas Del America","Labor Day Cup BU14 Gold"
"Emerald City FC Blue B04","Emerald City FC M04 Blue","PSPL Copa 1 - West U14"
"Emerald City FC Green B04","Emerald City FC M04","Eastside FC Cup BU14 Gold"
"Emerald City FC Green B04","Emerald City FC M04 Green","Skagit Firecracker Div. 1 U14"
"Emerald City FC Green B04","Emerald City FC M04 Green","PSPL WSPL U14"
"Emerald City FC Green B04","Emerald City M04 Green","River Jam Copa U14"
"Emerald City FC White B04","ECFC M04 White","RVS Classic BU13-14 Silver"
"Emerald City FC White B04","Emerald City FC M04 White","PSPL Classic 1 - West U14"
"Endeavor SA B04","Endeavour Soccer Academy Boys '04 Mendoza","PSPL Copa 1 - East U14"
"Endeavor SA Red B04","ENDEAVOUR SOCCER ACADEMY BOYS '04","Les Schwab NW Cup U14 Boys Challenge (Silver)"
"Endeavor SA Red B04","Endeavour Soccer Academy Boys '04 Allred","PSPL Classic 1 - East U14"
"EPIC B04","EPIC","Skagit Firecracker Div. 1 U14"
"ETFC Santos Black B04","ETFC 04B Santos Black","PTT B04 Premier White"
"ETFC Santos Black B04","ETFC U13 SANTOS BLACK (OR)","Oswego Nike Cup Gold U14"
"ETFC Santos Black B04","ETFC U13 SANTOS BLACK (OR)","Bend Premier Cup Zarek Valentin (U14 Boys) Division U14"
"ETFC Santos Black B04","ETFC Santos Black","Beaverton Cup U14 Gold"
"ETFC Santos Red B04","ETFC 04B Santos Red","PTT B04 Division 1 White"
"ETFC Santos Red B04","ETFC 04B Santos Red","OYS PTT Presidents Cup B04"
"FC Academicos B04","FC Academicos B04","Mt Hood Challenge U14 Silver"
"FC Bellevue B04","F.C. Bellevue B04","PSPL Classic 2 - West U14"
"FC Bellevue B04","FC BELLEVUE B04 (WA)","Bigfoot Silver B U14"
"FC Edmonds Force B04","FC Edmonds Force","PSPL WNPL U14"
"FC Edmonds Force B04","FC EDMONDS FORCE B04","WA Rush Cup BU14 Silver"
"FC Edmonds Force B04","FC EDMONDS FORCE B04 (WA)","Bend Premier Cup Zarek Valentin (U14 Boys) Division U14"
"FC Edmonds Force B04","FC Edmonds Force","Crossfire Select U14 Gold"
"FC El Tri Jaguars B04","FC El Tri Jaguars","Mt Hood Challenge U14 Gold"
"FC Elk Grove Platinum 1 B04","FC ELK GROVE 04B PLATINUM 1","Clash At the Border Super"
"FC Idaho B03","FC IDAHO '03","Yellowstone Cup Boys U14 Gold"
"FC Nova Gold B04","FC NOVA GOLD 04","Idaho D3 Division 1 U14"
"FC Nova Gold B04","FC NOVA GOLD 04","Les Schwab NW Cup U14 Boys Premier (Gold)"
"FC Nova Gold B04","FC Nova Gold 04 (ID)","Region IV Pres Cup U13"
"FC Nova Red B04","FC NOVA RED 04","Idaho D3 Division 2 U14"
"FC Nova Red B04","FC NOVA RED 04","FC Nova Fall Showcase U14 Boys"
"FC Nova Red B04","FC NOVA RED 04 (ID)","GEM State Challenge U14 Boys U14"
"FC Portland Navy B04","FC PORTLAND 04B","PCU Summer Classic Black"
"FC Portland Navy B04","FC PORTLAND 04B (OR)","Oswego Nike Cup Silver U14"
"FC Portland Navy B04","FC Portland 04B NAVY","PTT B04 Division 1 Green"
"FC Portland Navy B04","FC Portland 04B NAVY","OYS PTT Presidents Cup B04"
"FC Portland Navy B04","FCP 04B","Beaverton Cup U14 Silver"
"FC Portland White B04","FC Portland 04B WHITE","PTT B04 Division 2 Green"
"FC Portland White B04","FC Portland 04B WHITE","OYS PTT Presidents Cup B04"
"FC Salmon Creek Gunners B04","SALMON CREEK GUNNERS","Summer Slam Bronze"
"FC Salmon Creek Juventus Blue B04","FCSC B04 JUVENTUS","PCU Summer Classic Black"
"FC Salmon Creek White B04","FCSC 04B White","PTT B04 Premier Green"
"FC Salmon Creek White B04","FCSC B04","Mt Hood Challenge U14 Premier"
"FC Spokane Cooper B04","FC SPOKANE COOPER (WA)","River City Cup U14 Boys (2004) U14"
"Fenix FC B04","Fenix FC Bu04","PSPL Classic 3 - West U14"
"Fenix FC B04","FENIX FC BU04","Clash At the Border Silver/Bronze"
"Fenix FC B04","FENIX FC BU04","Labor Day Cup BU14 Silver"
"FME Xtreme B04","FME Xtreme 04","Sounders FC Cup BU14 Silver"
"FME Xtreme B04","FME Xtreme 04","River Jam Copa U14"
"FME Xtreme B04","FME Xtreme B04","NPSL DIVISION 3 (04) U14"
"Foothills Prospects B04","FOOTHILLS 04 PROSPECTS (CND)","SX Cup Boys U14 Metro - Tier 2 U14"
"Foothills SC Celtic Green B04","FSC 04B Celtics Green","PTT B04 Division 2 White"
"Foothills SC Celtic Green B04","FSC 04B Celtics Green","OYS Founders Cup B04"
"Foothills SC Celtic Green B04","FOOTHILLS CELTIC 04B","Clash At the Border Silver/Bronze"
"Foothills SC Celtic White B04","FSC 04B Celtics White","PTT B04 Premier White"
"FPSC Fury Black B04","FPSC Fury B04 Black","PSPL WNPL U14"
"FPSC Fury Black B04","FPSC FURY B04 BLACK","WA Rush Cup BU14 Gold"
"FPSC Fury Black B04","FPSC FURY B04 BLACK (WA)","Nike Crossfire Challenge Gold Group U14"
"FPSC Fury Black B04","FPSC FURY B04 BLACK","NW Champions Cup BOYS 04"
"FPSC Fury Black B04","FPSC Fury B04 Black","US Club Regionals B04"
